,Finess,Nom de l'établissement,NomInvestigateur,PrénomInvestigateur,TitreProjet,NuméroProjet,Acronyme,MontantAccordé,Année,Type,Projet
14,CARETTE,Claire,PHRCN-17-0337,750712184,AP-HP,DIABOUT,Augmenter la rémission du diabète après chirurgie bariatrique : essai randomisé contrôlé avec traitement par metformine en regard de la prise en charge habituelle.,475115,2018,N,PHRC
15,CERVONI,Jean Paul,PHRCN-17-0514,250000015,CHU BESANCON,GAVAPROSEC,Essai randomisé multicentrique comparant deux stratégies pour prévenir la récidive hémorragique après rupture de varices gastriques: shunt porto systémique précoce par voie transjugulaire (TIPS) versus obturation à la colle,268714,2018,N,PHRC
16,CHARRON,Philippe,PHRCN-17-0412,750712184,AP-HP,OPTIM-HCM,Optimisation de la décision d'implantation du défibrillateur dans la Cardiomyopathie hypertrophique,755898,2018,N,PHRC
17,CHEVALIER,Philippe,PHRCN-17-0691,690781810,HCL,BRAVE,Blocage du système rénine-angiotensine-aldostérone chez les patients avec DVDA : une étude randomisée multicentrique prospective en double aveugle.,861649,2018,N,PHRC
18,COHEN AUBART,Fleur,PHRCN-17-0591,750712184,AP-HP,COBRAH,Cobimetinib pour traitement des histiocytoses sans mutation BRAF : essai randomisé en double aveugle versus placebo,195026,2018,N,PHRC
19,COMBES,Alain,PHRCN-17-0193,750712184,AP-HP,LEVOECMO,LEVOSIMENDAN to facilitate weaning from ECMO in refractory cardiogenic shock patients,558838,2018,N,PHRC
20,COTTENCIN,Olivier,PHRCN-17-0113,590780193,CHU LILLE,EATLINE,Efficacité d’une procédure de contact téléphonique dans la prévention de la rechute de l’anorexie mentale après une première hospitalisation,313614,2018,N,PHRC
21,CREUZOT,Catherine,PHRCN-17-0172,210780581,CHU DIJON,TELeMAC,Etude comparative randomisée multicentrique de l’aflibercept versus placébo dans l’œdème maculaire lié aux télangiectasies maculaires de type 1,322205,2018,N,PHRC
22,DARIEL,Anne,PHRCN-17-0454,130786049,AP-HM,Buty-Hirsch,Effets des lavements rectocoliques de butyrate sur les troubles de la motricité digestive postopératoires dans la maladie de Hirschsprung.,372219,2018,N,PHRC
23,DE MARTIN,Eleonora,PHRCN-17-0523,750712184,AP-HP,Pro-SURFASA,"Validation d'un score pronostique de la réponse au traitement par les stéroïdes dans l'hépatite auto-immune aiguë sévère, une étude multicentrique prospective nationale",390407,2018,N,PHRC
24,DEBILLON,Thierry,PHRCN-17-0176,380780080,CHU GRENOBLE,PROLISA,Evaluation d’une sédation par Propofol au cours d’une administration intra trachéale de surfactant par méthode LISA (Less Invasive Surfactant Administration),591550,2018,N,PHRC
25,DHEDIN,Nathalie,PHRCN-17-0155,750712184,AP-HP,DREPA-RIC,"Etude prospective multicentrique comparant, chez les adolescents et les adultes drépanocytaires atteints d’une forme sévère de la maladie, les résultats de l’allogreffe familiale HLA identique de cellules souches hematopoïétiques après un conditionnement d'intensité réduite aux résultats obtenus d'un traitement standard.",539809,2018,N,PHRC
26,DUPONT,Hervé,PHRCN-17-0018,800000044,CHU AMIENS,CASPER,Etude prospective randomisée multicentrique en double aveugle comparant la caspofongine à un placebo pour le traitement des infections intra-abdominales à levure en réanimation,1205260,2018,N,PHRC
27,DURANTEAU,Jacques,PHRCN-17-0592,750712184,AP-HP,TOPFIB,"Comparaison de l'efficacité et de la sécurité de deux niveaux plasmatiques de fibrinogène chez les traumatisés graves en choc hémorragique: Etude randomisée, ouverte et multicentrique",322907,2018,N,PHRC
28,ELIAS,Antoine,PHRCN-17-0579,830100616,CHI TOULON LA SEYNE SUR MER,ULTREC,Sécurité d’une stratégie basée sur les ultrasons et les D-dimères pour l’exclusion du diagnostic de récidive de thrombose veineuse profonde (TVP) des membres inférieurs (Projet ULTREC),566098,2018,N,PHRC
29,ESCAUT,Lelia,PHRCN-17-0460,750712184,AP-HP,SHASAR,Traitement antibiotique court de trois semaines versus six semaines dans les arthrites septiques sans matériel de l'adulte : essai randomisé ouvert de non infériorité,807077,2018,N,PHRC
30,FACCA,Sybille,PHRCN-17-0298,670780055,CHU STRASBOURG,SYNDACTPEAU,A propos de la couverture cutanée dans les cures de syndactylies congénitales chez l’enfant : étude prospective comparative randomisée entre une greffe de peau totale et une greffe de peau artificielle,416281,2018,N,PHRC
31,FAFI-KREMER,Samira,PHRCN-17-0382,670780055,CHU STRASBOURG,BKANIG,Intérêt des Immunoglobulines Intraveineuses dans la prévention de l’infection à BK virus chez le greffé rénal en fonction du taux des anticorps neutralisants BKV le jour de la greffe: Etude multicentrique prospective randomisée,1006637,2018,N,PHRC
32,FATSEAS,Melina,PHRCN-17-0619,330781196,CHU BORDEAUX,OBESADEM,"Efficacité d'un programme thérapeutique multi-composante intégrant des interventions cognitives, affectives, et addictologiques chez des patients obèses: un essai clinique randomisé multicentrique prospectif",406719,2018,N,PHRC
33,FEUGIER,Patrick,PHRCN-17-0186,690781810,HCL,ESTIMEC,ESTIMEC - Evaluation du STenting couvert versus le stenting nu dans le traitement endovasculaire des Ischémies MEsentériques Chroniques : étude randomisée,537424,2018,N,PHRC
34,FLORENS,Emmanuelle,PHRCN-17-0371,750712184,AP-HP,BOTAF,Prevention of post-operative atrial fibrillation by botulinum toxin injections into epicardial fat pads around pulmonary veins in patients undergoing cardiac surgery,841119,2018,N,PHRC
35,GABISON,Eric,PHRCN-17-0641,750000549,FONDATION OPHTALMOLOGIQUE ROTHSCHILD,SyMBOL,Injection de cellules souches mésenchymateuses allogéniques par voie sous conjonctivale dans le traitement des brûlures oculaire sévères,490828,2018,N,PHRC
36,GALLI,Elena,PHRCN-17-0548,350005179,CHU RENNES,ROTAS,Etude randomisée pour une prise en charge optimale des patients ayant un Rétrécissement Valvulaire Aortique à Bas gradient et Fraction ventriculaire d’Ejection Préservée,986944,2018,N,PHRC
37,GODET,Cendrine,PHRCN-17-0009,860014208,CHU POITIERS,CPAAARI,"Comparaison de l’efficacité à six mois d’un traitement associant itraconazole et Ambisome® nébulisé versus un traitement par itraconazole seul chez des patients peu ou non immunodéprimés atteints d’Aspergillose Pulmonaire Chronique : Étude prospective, randomisée, en simple aveugle (Aspergillome simple exclu).",896551,2018,N,PHRC
38,GRAS-LE GUEN,Christèle,PHRCN-17-0354,440000289,CHU NANTES,DIAFEVERCHILD,Impact d'un nouvel algorithme diagnostique sur l'utilisation des antibiotiques dans la prise en charge de la fièvre isolée de l'enfant aux urgences,884402,2018,N,PHRC
39,GRIMAUD,Jean Charles,PHRCN-17-0452,130786049,AP-HM,ADICROHN-II,Essai randomisé contrôlé contre placebo évaluant l'efficacité de l'administration locale de micrograisse et fraction vasculaire autologues pour le traitement des fistules périnéales réfractaires de maladie de Crohn.,801946,2018,N,PHRC
40,GUIGONIS,Vincent,PHRCN-17-0244,870000015,CHU LIMOGES,ITS-Pilot,Injections intralésionnelles de thiosulfate de sodium dans le traitement de calcifications ou d’ossifications ectopiques. Etude pilote.,446628,2018,N,PHRC
41,HAMMOUDI,Nadjib,PHRCN-17-0655,750712184,AP-HP,ARCACHON,Evaluation d’un suivi clinique simple comparativement à la recherche systématique d’ischémie myocardique par épreuve de stress chez les patients asymptomatiques ayant bénéficié d’une revascularisation coronaire: étude randomisée contrôlée.,1568421,2018,N,PHRC
42,HUET,Olivier,PHRCN-17-0016,290000017,CHU BREST,GOAL,Optimisation hémodynamique guidée par mini-fluid challenge au cours du choc septique,693185,2018,N,PHRC
43,JOLLANT,Fabrice,PHRCN-17-0243,300780038,CHU NIMES,BUPRIS,Traitement des idées suicidaires sévères durant un épisode dépressif majeur par adjonction de buprénorphine à doses antalgiques.,932087,2018,N,PHRC
44,KARSENTY,Gilles,PHRCN-17-0506,130786049,AP-HM,SURF,Tolérance et données d'efficacité du traitement innovant de la Sténose de l’URètre par injection de Fraction vasculaire stromale du tissu adipeux autologue en adjuvant à l'uretrotomie endoscopique : étude randomisée contrôlée en double aveugle (Protocole SURF),204089,2018,N,PHRC
45,KERBRAT,Anne,PHRCN-17-0440,350005179,CHU RENNES,STOP-I-MS,Arrêt des traitements de fond chez les patients de plus de 50 ans ayant une forme secondairement progressive de Sclérose en Plaques sans signe d'activité inflammatoire focale récente,930666,2018,N,PHRC
46,KROLAK-SALMON,Pierre,PHRCN-17-0161,690781810,HCL,TROCOMEGE,Identification of neurocognitive disorders by general practitioners in primary care,721962,2018,N,PHRC
47,LAPERGUE,Bertrand,PHRCN-17-0292,920000650,HOPITAL FOCH,Aster2,Thrombectomie mécanique par utilisation combinée d’un stent retriever avec une aspiration distale versus stent retriever seul dans le traitement de l'accident vasculaire cérébral ischémique par occlusion proximale : étude randomisée Aster2,413940,2018,N,PHRC
48,LAPOSTOLLE,Frédéric,PHRCN-17-0564,750712184,AP-HP,IODA,Voie Intra-Osseuse dans l’Abord Vasculaire Difficile,516367,2018,N,PHRC
49,LAUNAY,Odile,PHRCN-17-0178,750712184,AP-HP,SPLEMENGO,"Essai multicentrique, randomisé de phase 2, évaluant l'immunogénicité et la tolérance de trois stratégies vaccinales contre le Méningocoque B chez des patients présentant une asplénie.",742433,2018,N,PHRC
50,LE MER,Yannick,PHRCN-17-0375,750000549,FONDATION OPHTALMOLOGIQUE ROTHSCHILD,VITROMD,Impact de la vitrectomie sur l'évolution de l'oedème maculaire diabétique ne répondant pas au traitement médical : essai contrôlé randomisé,427058,2018,N,PHRC
51,LEBOYER,Marion,PHRCN-17-0668,750712184,AP-HP,ANTIBIAUTISM,Traitement par Minocycline des symptômes du trouble du spectre autistique a haut niveau intellectuel chez des patients adultes : étude randomisée en double aveugle contre placebo,548764,2018,N,PHRC
52,LEGRAND,Matthieu,PHRCN-17-0535,750712184,AP-HP,I-MICRO,Ilomedine dans le traitement du choc septique avec persistance de troubles de la microperfusion : Etude multicentrique randomisée et contrôlée en double aveugle.,600249,2018,N,PHRC
53,LEJEUNE,Hervé,PHRCN-17-0274,690781810,HCL,CLOMINOA,Intérêt du Citrate de Clomiphène (CC) associé à une seconde tentative d’extraction de spermatozoïdes testiculaires (TESE) chez les patients atteints d'azoospermie non-obstructive après échec d’une première (TESE) sur la quantité de cellules spermatique disponible pour une injection intracytoplasmique de (ICSI). Essai randomisé en double aveugle versus placebo,648765,2018,N,PHRC
54,LONJON,Michel,PHRCN-17-0636,60785011,CHU NICE,randecped,Intérêt de la craniectomie décompressive dans le traumatisme crânien sévère de l’enfant avec hypertension intracrânienne réfractaire.,566218,2018,N,PHRC
55,LUCOT,Jean-Philippe,PHRCN-17-0226,590780193,CHU LILLE,LAPREM,Etude randomisée contrôlée de non-infériorité en double aveugle comparant la promontofixation coelioscopique avec ou sans prothèse prérectale préventive chez les patientes opérées d'un prolapsus urogénital sans prolapsus significatif de la paroi vaginale postérieure.,997533,2018,N,PHRC
56,MALAMUT,Georgia,PHRCN-17-0647,750712184,AP-HP,IRONCEL,Efficacite de la supplementation intraveineuse en fer dans la guerison de la maladie coeliaque chez les malades avec carence martiale et atrophie villositaire intestinale: essai randomise,917922,2018,N,PHRC
57,MARIE,Pierre-Yves,PHRCN-17-0338,540023264,CHU NANCY,CAPRI,Evaluation de l'imagerie TEP corps-entier au (18)F-florbetaben pour la détection conjointe des sites d'amylose cardiaque et extra-cardiaque,498686,2018,N,PHRC
58,MARUANI,Annabel,PHRCN-17-0247,370000481,CHU TOURS,TOPICAL,"Evaluation de l'efficacité et de la tolérance du sirolimus topique 0,1% dans les malformations cutanées lymphatiques microkystiques : essai thérapeutique de phase II, randomisé, en double aveugle, en comparaison intra-individuelle versus véhicule",482264,2018,N,PHRC
59,MAURY,Sébastien,PHRCN-17-0509,750712184,AP-HP,AA-IL2,"Traitement par l’Interleukine 2 à faible dose de l’aplasie médullaire acquise chez des patients réfractaires ou en rechute : une étude de phase IIb multicentrique, pédiatrique et adulte, sous l'égide de la filière de santé des maladies rares immuno-hématologiques.",524459,2018,N,PHRC
60,MAURY,Jean-Philippe,PHRCN-17-0620,310781406,CHU TOULOUSE,HT2AF,Comparaison des résultats médicaux et économiques de la l’ablation hybride médico-chirurgicale et de l’ablation conventionnelle percutanée par cathéter de la fibrillation atriale persistante,698746,2018,N,PHRC
61,MEBAZAA,Alexandre,PHRCN-17-0070,750712184,AP-HP,ELISABETH,Evaluation d’une prise en charge précoce du syndrome d’insuffisance cardiaque aiguë du sujet âgé aux urgences : une étude randomisée en cluster de type stepped wedge,621186,2018,N,PHRC
62,MERTENS,Patrick,PHRCN-17-0463,690781810,HCL,SPIDOL,Etude de l’efficacité antalgique du Ziconotide intrathecal pour le traitement des douleurs neuropathiques réfractaires et secondaires à une lésion spinale,324671,2018,N,PHRC
63,MITANCHEZ,Delphine,PHRCN-17-0464,750712184,AP-HP,PROABIS,Procalcitonine et durée de l’AntiBiothérapie dans l’Infection Secondaire du nouveau-né,1301224,2018,N,PHRC
64,PALAZZO,Maxime,PHRCN-17-0442,750712184,AP-HP,PREPARE,Injection intrapapillaire de toxine botulique en prévention de la fistule pancréatique post-chirurgicale,668535,2018,N,PHRC
65,PAQUES,Michel,PHRCN-17-0334,750110025,CHNO DES QUINZE-VINGT PARIS,TaLa-DME,Photocoagulation des macroanévrysmes en appoint du traitement des oedèmes maculaires au cours du diabète.,617938,2018,N,PHRC
66,PASQUIER,Elisabeth,PHRCN-17-0573,290000017,CHU BREST,BBQ,"Prévention des Fausses Couches Spontanées Répétées par Hydroxychloroquine. Essai thérapeutique multicentrique, randomisé, en double insu, contre placebo.",751977,2018,N,PHRC
67,PERNOD,Gilles,PHRCN-17-0299,380780080,CHU GRENOBLE,EndoPTS,"Etude prospective, randomisée en ouvert, d’évaluation en aveugle, evaluant l’efficacité de la recanalisation veineuse proximale en phase chronique vs traitement médical optimal sur la réduction du syndrome post thrombotique",706369,2018,N,PHRC
68,PERS,Yves-Marie,PHRCN-17-0127,340780477,CHU MONTPELLIER,MODI-PRP,"Essai randomisée, contrôlée, en double aveugle, de l’efficacité d’une injection intra-discale de concentrés autologues plaquettaire (PRP) versus placebo chez le sujet lombalgique chronique présentant une discopathie active (AD)",635992,2018,N,PHRC
69,PILLEBOUT,Evangeline,PHRCN-17-0280,750712184,AP-HP,COLCHIVAS,Intérêt de la colchicine pour prévenir les rechutes cutanées au cours de la vascularite à IgA de l'adulte,400308,2018,N,PHRC
70,PINETON DE CHAMBRUN,Guillaume,PHRCN-17-0293,340780477,CHU MONTPELLIER,SPACIFIX,"Comparaison de l’espacement des perfusions d'infliximab guidé par le dosage des taux résiduels d’infliximab à un espacement guidé par la clinique chez les patients atteints de maladies inflammatoires chroniques de l’intestin en rémission profonde Etude prospective, multicentrique, randomisée, controlée en ouvert",693399,2018,N,PHRC
71,PLISSONNIER,Didier,PHRCN-17-0204,760780239,CHU ROUEN,EPICATA,Evaluation de l'efficacité du pré-conditionnement ischémique sur la morbi-mortalité de la chirurgie ouverte des anévrysmes de l'aorte thoraco-abdominale,224906,2018,N,PHRC
72,PUGNET,Grégory,PHRCN-17-0528,310781406,CHU TOULOUSE,ADUSE,Injection de cellules souches mesenchymateuses issues du tissu adipeux pour la cicatrisation des ulceres digitaux ischemiques de la sclerodermie systemique etude de phase ii,859559,2018,N,PHRC
73,PUYBASSET,Louis,PHRCN-17-0264,750712184,AP-HP,ComaScore,Prédiction de la récupération neurologique des patients dans le coma en unité de soins intensifs: une étude de validation,825791,2018,N,PHRC
74,RAUTOU,Pierre-Emmanuel,PHRCN-17-0609,750712184,AP-HP,APIS,Etude prospective multicentrique randomisée contrôlée des effets de l’administration de l’apixaban au cours de l’hypertension portale intrahépatique non cirrhotique,834887,2018,N,PHRC
75,REGENT,Alexis,PHRCN-17-0590,750712184,AP-HP,RITUXGOPRO,Efficacité et tolérance du rituximab dans le traitement des polyangéites microscopiques de bon pronostic,937579,2018,N,PHRC
76,REGIMBEAU,Jean-Marc,PHRCN-17-0002,800000044,CHU AMIENS,ALPROC,"Impact d'un algorithme basé sur le dosage de la procalcitonine sur la qualité de la prise en charge des patients admis pour occlusion grêlique sur brides non compliquées évaluée par le TextBook outcome : étude multicentrique, randomisée en cluster",385667,2018,N,PHRC
77,REIGNIER,Jean,PHRCN-17-0213,440000289,CHU NANTES,NUTRIREA-3,Impact des apports caloriques et protidiques sur le devenir des patients de réanimation traités par ventilation mécanique invasive et amines vasoactives : Essai clinique contrôlé randomisé multicentrique Nutrirea-3.,1443324,2018,N,PHRC
78,RENARD,Eric,PHRCN-17-0516,340780477,CHU MONTPELLIER,FREELIFE-KID-AP,"Evaluation de l'efficacité d'une insulinothérapie en boucle fermée (pancréas artificiel) sur le contrôle du diabète de type 1 de l'enfant pré-pubère en vie réelle: comparaison entre une utilisation nocturne ou 24h/24 sur 18 semaines, suivie d'une extension sur 18 semaines.",915638,2018,N,PHRC
79,ROBERT,Maud,PHRCN-17-0126,690781810,HCL,SADISLEEVE,"Etude prospective, multicentrique, randomisée, contrôlée de l’efficacité et de la sécurité du Bypass duodéno iléal avec sleeve gastrectomy (Single Anastomosis Duodéno Iléal bypass with sleeve gastrectomy (SADI-S)) versus Bypass gastrique Roux-en-Y (RYGB)",621088,2018,N,PHRC
80,ROMAN,Sabine,PHRCN-17-0128,690781810,HCL,PRIMER,Performance diagnostique la manométrie-impédance œsophagienne post prandiale pour le diagnostic de reflux gastro-œsophagien chez les patients présentant des symptômes de reflux résistants au traitement par inhibiteurs de la pompe à protons,476081,2018,N,PHRC
81,ROSSI,Benjamin,PHRCN-17-0158,750712184,AP-HP,SPLENEVAC-2,Evaluation de la persistance immunologique de la revaccination avec le vaccin PPS23 boosté ou non paf PCV13 chez les patients splenectomisés,548686,2018,N,PHRC
82,SEITZ-POLSKI,Barbara,PHRCN-17-0674,60785011,CHU NICE,PMMN,Médecine personnalisée pour le traitement de la glomérulonéphrite extramembraneuse,792497,2018,N,PHRC
83,SENET,Patricia,PHRCN-17-0341,750712184,AP-HP,BRASS,"Etude multi-centrique, en double aveugle, randomisée, contrôlée contre placebo, en groupes parallèles pour évaluer l'efficacité de la toxine botulinique A dans le phénomène de Raynaud secondaire à une sclérodermie systémique chez l'adulte",317703,2018,N,PHRC
84,SERMET-GAUDELUS,Isabelle,PHRCN-17-0517,750712184,AP-HP,PREDICTCF,Validation de l'exploration fonctionnelle épithéliale pour prédire la réponse clinique de Orkambi® un modulateur de la protéine CFTR. Vers une thérapie personnalisée de la mucoviscidose,415592,2018,N,PHRC
85,SIBON,Igor,PHRCN-17-0377,330781196,CHU BORDEAUX,MOTIV-POSDEP,Technologies Mobiles et Prévention de la Dépression Post-AVC,623075,2018,N,PHRC
86,SONNEVILLE,Romain,PHRCN-17-0223,750712184,AP-HP,R2D2,Impact d'une utilisation restrictive de la contention physique sur la durée du délirium en réanimation: étude contrôlée randomisée.,465868,2018,N,PHRC
87,SOUIED,Eric,PHRCN-17-0257,750712184,AP-HP,LADIGAGA,Analyse de l'efficacité du Dimethyl Fumarate pour réduire la progression des zones de géographie atrophique chez les patients souffrant de la forme sèche de la DMLA.,770017,2018,N,PHRC
88,TABIBZADEH,Nathalie,PHRCN-17-0359,750712184,AP-HP,CiRUS,Efficacité du citrate de potassium après urétéroscopie souple pour calcul du calice inférieur pour la prévention des récurrences,603496,2018,N,PHRC
89,TERRIER,Benjamin,PHRCN-17-0415,750712184,AP-HP,EMERGE,"Evaluation d’une stratégie basée sur le mépolizumab versus la stratégie thérapeutique conventionnelle pour l’induction de la rémission au cours de la granulomatose éosinophilique avec polyangéite (Churg-Strauss) : Etude prospective, randomisée, contrôlée, en double aveugle.",729706,2018,N,PHRC
90,THIVOLET,Charles,PHRCN-17-0108,690781810,HCL,DIAMOND,"Microsécrétion d'insuline au cours du diabète de type 1: les agonistes du récepteur du GLP­1 peuvent­ils améliorer l'équilibre glycémique? Etude randomisée en double­aveugle contre placebo, DIaMOND: Dulaglutide and Insulin MicrosecretiON in type 1 Diabetes",401027,2018,N,PHRC
91,THOMAS,Pierre,PHRCN-17-0453,590780193,CHU LILLE,PERISTRESS,Efficacité de l’ocytocine intranasale dans la prévention de la dépression du post partum,973872,2018,N,PHRC
92,TOURNIER,Marie,PHRCN-17-0301,330781287,CH CHARLES PERRENS,INFORMED,"Programmes de prévention des idées suicidaires chez les étudiants et internes en médecine, reposant sur les nouvelles technologies de l'information et de la communication",537657,2018,N,PHRC
93,TOUZET,Sandrine,PHRCN-17-0107,690781810,HCL,TOXSIALO-Trial,Evaluation de l'efficacité à long terme de l'injection de toxine botulique A dans les glandes salivaires versus des patchs de scopolamine pour le traitement de la sialorrhée chez les enfants paralysés cérébraux de plus de 4 ans,653305,2018,N,PHRC
94,VAMBERGUE,Anne,PHRCN-17-0085,590780193,CHU LILLE,LEMA-GDM,Prise en charge tardive versus précoce du diabète gestationnel: une étude multicentrique randomisée de non infériorité.,875715,2018,N,PHRC
95,VANBELLE,Eric,PHRCN-17-0697,590780193,CHU LILLE,WITAVI-REAL,Utilisation du facteur willebrand pour améliorer la prise en charge en temps réel des fuites paravalvulaires per-procédure TAVI mini-invasives : WITAVI-REAL,899872,2018,N,PHRC
96,VIDAL,Fabien,PHRCN-17-0560,310781406,CHU TOULOUSE,adenofiv,Phase III évaluant l’impact d’un blocage de 3 mois par analogue de la GnRH sur le devenir après FIV/ICSI de patientes infertiles porteuses d’une adénomyose,874207,2018,N,PHRC
0,ALBI-FELDZER,Aline,K18-154,750160012,CLCC INSTITUT CURIE,MIRs_04,"MIRs 04 : Essai clinique randomisé, multicentrique, en double aveugle, évaluant l’effet du bloc nerveux interpectoral (Pecs 1 et 2) avec la ropivacaine versus placebo sur la douleur aigue après chirurgie carcinologique du sein",216778,2018,K,PHRC
1,"ANDRE
",Nicolas,K18-114,130786049,APHM,HR-MB,HR-MB : essai randomisé international pour les médulloblastomes de Haut Risque,729469,2018,K,PHRC
2,"BABIN
",Emmanuel,K18-007,140000100,CHU CAEN,PETAL_2,PETAL 2 : Programme d’Education Thérapeutique visant l’amélioration de la qualité de vie des Aidants et des patients opérés par Laryngectomie totale,372860,2018,K,PHRC
3,BACIARELLO,Giulia,K18-185,940000664,CLCC INSTITUT GUSTAVE ROUSSY,GIG-T,GIG-T: Thromboprophylaxie dans les tumeurs germinales de pronostic bon et intermediaire,511801,2018,K,PHRC
4,"BARDET
",Stéphane,K18-013,140000555,CENTRE FRANCOIS BACLESSE - CAEN,INTERMEDIATE-01,INTERMEDIATE-01_Essai multicentrique de phase III comparant 2 stratégies chez des patients présentant un cancer différencié de la thyroïde et un risque intermédiaire de maladie résiduelle : Traitement à l’I131 systématique (3.7 GBq sous rhTSH) versus décision de traitement à l’I131 guidée par le taux sérique de Tg post-opératoire et une scintigraphie diagnostique à l’I131,577870,2018,K,PHRC
5,"BAY
",Jacques-Olivier,K18-232,630780989,CHU DE CLERMONT-FERRAND,TMF-allo, TMF-allo- Transplantation de microbiote fécal dans la prévention de la réaction du greffon contre l’hôte après allogreffe de cellules souches hématopoïétiques pour une hémopathie maligne,598851,2018,K,PHRC
6,"BELKACEMI
",Yazid,K18-181,750712184,AP-HP,IMPACTE_01, IMPACTE 01- Impact du fractionnement de la dose de radiothérapie adjuvante dans les carcinomes cutanés de patients âgés,441091,2018,K,PHRC
7,BOISSEL,Nicolas,K18-148,750712184,AP-HP,DualCALM01,DualCALM01 – Essai multicentrique de phase I/IIA évaluant une thérapie cellulaire T exprimant un récepteur à l’antigène chimérique (CAR) anti-CD19 et -CD20 chez des patients pédiatriques et adultes porteurs d’hémopathie lymphoïde B exprimant le CD19 et/ou le CD20 en rechute ou réfractaire.,1419065,2018,K,PHRC
8,BOISSEL,Nicolas,K18-226,750712184,AP-HP,CBF-2018,CBF-2018. Etude de phase II de recherche de dose du Gemtuzumab Ozogamicin en association à la Daunorubicine et à la Cytarabine chez l’adulte atteint de Leucémie Aiguë Myéloïde à Core Binding Factor.,617777,2018,K,PHRC
9,"BRAHMI
",Medhi,K18-111,690000880,CENTRE LEON BERARD,ATEZOGIST_01,"ATEZOGIST 01: Etude de phase II randomisée, comparative, prospective, multicentrique de l’efficacité de l’atezolizumab en association avec l’imatinib  versus imatinib seul chez des patients porteurs de tumeurs stromales gastrointestinales (GIST) en situation avancée, non opérable, après échec d’imatinib et de sunitinib.",468198,2018,K,PHRC
10,"DARMON
",Michael,K18-102,750712184,AP-HP,Combination-Lock_01,Combination-Lock 01- Influence de la bithérapie antibiotique par aminosides et de l’isolement protecteur sur le devenir des patients neutropéniques admis en réanimation avec un sepsis : étude randomisée double plan factoriel,533660,2018,K,PHRC
11,DI STEFANO,Anna-Luisa,K18-061,920000650,HOPITAL FOCH,OPTIMUM,OPTIMUM: La metformine en association avec radiothérapie-temozolomide comme thérapie ciblée métabolique pour le sous-groupe de patients atteints d’un glioblastome dépendant de la phosphorylation oxydative,677335,2018,K,PHRC
12,FUKS,David,K18-003,750150104,INSTITUT MUTUALISTE MONTSOURIS,METALAP,"METALAP : Intérêt de la laparoscopie dans la réduction du taux de complications majeures après hépatectomie pour métastases hépatiques de cancer colorectal : essai prospectif, randomisé et contrôlé.",340000,2018,K,PHRC
13,FUMAGALLI,Ingrid,K18-188,940000664,CLCC INSTITUT GUSTAVE ROUSSY,PORTEC–4a,PORTEC – 4a : Postoperative Radiation Therapy for Endometrial Carcinoma – 4a,310705,2018,K,PHRC
14,"GANGI
",Afshin,K18-117,670780055,HUS,CRYODESMO-02,"CRYODESMO-02 : Essai multicentrique, de phase II, randomisé, évaluant la cryoablation versus une thérapie Médicamenteuse dans les tumeurs desmoïdes",799292,2018,K,PHRC
15,"GOUVERNEUR
",Amandine,K18-123,330781196,CHU HOPITAUX DE BORDEAUX,IRAZU,IRAZU : Impact des comorbidités caRdiovAsculaires sur l’effectivité du bévaciZUmab chez les sujets âgés atteints de cancer colorectal métastatique,202729,2018,K,PHRC
16,"GRILL
",Jacques,K18-184,940000664,CLCC INSTITUT GUSTAVE ROUSSY,BIOMEDE_2.0, BIOMEDE 2.0 -  Essai randomisé multicentrique de combinaison d’une thérapeutique ciblée avec la radiothérapie dans les gliomes diffus de la ligne médiane,935680,2018,K,PHRC
17,"KHALIFA
",Jonathan,K18-033,310782347,INSTITUT CLAUDIUS REGAUD,"BLAD-RAD01
","BLAD-RAD01_x000D_
Etude prospective de phase II randomisée évaluant la radiothérapie de clôture chez les patients porteurs d’un carcinome urothélial de vessie métastatique en réponse partielle ou complète et avec au plus trois lésions métastatiques résiduelles après traitement systémique de première ligne.",480418,2018,K,PHRC
18,LEPAGE,Côme-Henri,K18-139,210780581,CHU DIJON,FOLFIRINEC,FOLFIRINEC : Etude de phase II randomisée comparant la chimiothérapie par mFOLFIRINOX versus platine - étoposide en première ligne de traitement des carcinomes neuroendocrines peu différenciés de grade 3 métastatiques gastro-entero-pancréatique et de primitif inconnu avec étude exploratoire de biomarqueurs prédictifs d’efficacité.,876016,2018,K,PHRC
19,LEPAGE,Côme-Henri,K18-142,210780581,CHU DIJON,CIRCULATE,CIRCULATE – Décision de traitement adjuvant des cancers coliques de stade II basée sur l’analyse de l’ADN tumoral circulant,973225,2018,K,PHRC
20,"LUMBROSO-LE ROUIC
",Livia,K18-113,750160012,CLCC INSTITUT CURIE,RETINO18-01,RETINO18-01 – Traitements conservateurs du rétinoblastome: efficacité des nouvelles stratégies et devenir visuel,561923,2018,K,PHRC
21,"MANFREDI
",Sylvain,K18-167,210780581,CHU DIJON,BEVA-PAUSE,BEVA-PAUSE– Essai de phase III comparant un traitement d’entretien par fluoropyrimidine + bevacizumab versus fluoropyrimidine après chimiothérapie d’induction pour un cancer colorectal métastatique,799956,2018,K,PHRC
22,"MEYER
",Emmanuel,K18-014,140000555,CENTRE FRANCOIS BACLESSE - CAEN,GETUG-StORM–01,GETUG-StORM–01: Etude de phase II évaluant la radiothérapie stéréotaxique dans la stratégie thérapeutique des métastases oligoprogressives du cancer du rein,293240,2018,K,PHRC
